PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Shen, C; Zheng, H; Zhang, PF; Chen, XZ				Shen, Chao; Zheng, Hui; Zhang, Pengfei; Chen, Xinzhi			Synthesis of Some Novel Glucosyl Triazoles from 2,3,4,6-Tetra-O-pivaloyl-D-glucopyranosylAzide	JOURNAL OF CARBOHYDRATE CHEMISTRY			English	Article						Click chemistry; Glucosyl triazoles; Azidoglycosides	CLICK CHEMISTRY; GLYCOSYL TRIAZOLES; LIGANDS; DNA	In the present study, we have synthesized a series of novel glucosyl triazoles for the first time. The glucosyl triazoles 4a-e were synthesized by reaction of some azidoglycosides with various terminal alkynes via a copper-catalyzed [3+2] cycloaddition (oclick chemistryo) and were deprotected to afford the corresponding glucosyl triazoles 5a-e in good yields. The structures of the new compounds were determined by IR, NMR spectroscopy, and mass spectrometry. The antitumor (human cervical cancer cell) activity was evaluated for the target compounds.	[Shen, Chao; Zheng, Hui; Zhang, Pengfei; Chen, Xinzhi] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Shen, Chao] Zhejiang Univ, Dept Chem & Biol Engn, Hangzhou 310027, Zhejiang, Peoples R China	Zhang, PF (reprint author), Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China.	zpf100@163.com	Zhang, Pengfei/G-3533-2011; Zheng, Hui/AAP-5036-2020	Zheng, Hui/0000-0003-0785-6728	National Science and Technology Ministry of China [2007BAI34B05]; Zhejiang Provincial Natural Science Foundation of ChinaNatural Science Foundation of Zhejiang Province [Y4090052]	This work was supported by the National Science and Technology Ministry of China (No. 2007BAI34B05) and Zhejiang Provincial Natural Science Foundation of China (No. Y4090052).		18	7	7	0	9	TAYLOR & FRANCIS INC	PHILADELPHIA	325 CHESTNUT ST, SUITE 800, PHILADELPHIA, PA 19106 USA	0732-8303			J CARBOHYD CHEM	J. Carbohydr. Chem.		2010	29	4					155	163	PII 926378448	10.1080/07328303.2010.487231			9	Biochemistry & Molecular Biology; Chemistry, Organic	Biochemistry & Molecular Biology; Chemistry	643QP	WOS:000281313800001					2020-06-29	
J	Chen, F; Lu, WM; Zhu, Y; Wu, B; Zheng, XM				Chen, Fang; Lu, Weimin; Zhu, Yue; Wu, Bin; Zheng, Xiaoming			Syntheses, crystal structures, and magnetic properties of RE(III)-Cu(II) heteronuclear complexes with -methylacrylic acid	JOURNAL OF COORDINATION CHEMISTRY			English	Article						Rare earth; Copper; -Methylacrylic acid; Crystal structure; Magnetic property	II/GD-III COUPLE; INTRINSIC PROPERTY; LN; GD; TB; ND; CE; DY; FERROMAGNETISM; DINUCLEAR	A series of carboxylate-bridged heteronuclear 3d-4f complexes have been prepared by reaction of REL3 (HL = CH2 = C(CH3)COOH) with Cu(NO3)2. A family of air-stable 2-D complexes [RECuL4(H2O)4]nLn (RE = La (1), Ce (2), Eu (3), and Gd (4)) have the same crystal system (monoclinic) and space group (P21/c). The chains which are made by the carboxylate-bridged alternating Cu(II)-RE(III) fragments spreading along the c-axis are linked through hydrogen bonds by uncoordinated carboxylates to form a 2-D network structure along the bc planes. Magnetic measurements showed that 1 and 2 have antiferromagnetic interaction between RE and Cu, but 4 exhibits ferromagnetic interaction. Eu ions show van Vleck behavior in 3.	[Chen, Fang; Lu, Weimin; Zheng, Xiaoming] Zhejiang Univ, Dept Chem, Hangzhou 310028, Peoples R China; [Zhu, Yue] Hangzhou Normal Univ, Dept Basic Med Sci, Hangzhou 310018, Peoples R China; [Wu, Bin] Zhejiang Sci Tech Univ, Dept Chem, Hangzhou 310018, Peoples R China	Lu, WM (reprint author), Zhejiang Univ, Dept Chem, Xixi Campus, Hangzhou 310028, Peoples R China.	weimlu2000@163.com			Education Committee of Zhejiang Province, China	The authors would like to thank the Key Laboratory of Zhejiang University for collecting X-ray data and the Education Committee of Zhejiang Province, China, for providing funds.		36	1	1	0	3	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	0095-8972	1029-0389		J COORD CHEM	J. Coord. Chem.		2010	63	20					3599	3609	PII 926714005	10.1080/00958972.2010.514904			11	Chemistry, Inorganic & Nuclear	Chemistry	652RT	WOS:000282028300008					2020-06-29	
J	Wen, YZ; Yuan, YL; Chen, H; Wang, HL; Liu, HJ; Kang, XD; Fu, LS				Wen, Yue Z.; Yuan, Yu L.; Chen, Hui; Wang, He L.; Liu, Hui J.; Kang, Xiao D.; Fu, Liu S.			Spectroscopic investigations of the chiral interactions of metolachlor and its (S)-isomer with lipase and phosphatase	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES			English	Article						Pesticides; chiral interaction; lipase; phosphatase; UV spectrophotometry; fluorescence spectrophotometry	SERUM-ALBUMIN; FLUORESCENCE; ENANTIOSELECTIVITY; CYCLODEXTRINS; DICHLORPROP; METABOLISM; BINDING; ACID	Metolachlor [2-chloro-N-(2-ethyl-6-methylphenyl)-N-(2-methoxy-1-methylethyl) acetamide] is a chiral acetanilide herbicide. We investigated its enantioselective interactions, and that of its (S)-isomer, with Penicillium expansum alkaline lipase and phosphatase. UV differential spectroscopy and fluorescence spectrophotometry studies were conducted in phosphate buffered solution at pH 7. Chiral differences in the UV absorption and fluorescence spectra of lipase and phosphatase with metolachlor and its (S)-isomer were detected. The results showed that the interactions of metolachlor and its (S)-isomer with lipase and phosphatase occur statically through complex formation, and enantioselectivity was clearly observed. In addition, both UV absorption and fluorescence spectrophotometry showed that the (S)-isomer interacted more strongly with lipase and phosphatase than metolachlor.	[Wen, Yue Z.; Yuan, Yu L.; Chen, Hui; Wang, He L.; Fu, Liu S.] Zhejiang Univ, Inst Environm Sci, Hangzhou 310003, Zhejiang, Peoples R China; [Liu, Hui J.] Zhejiang Gongshang Univ, Coll Environm Sci & Engn, Hangzhou, Zhejiang, Peoples R China; [Kang, Xiao D.] Hangzhou Normal Univ, Hangzhou, Zhejiang, Peoples R China	Wen, YZ (reprint author), Zhejiang Univ, Inst Environm Sci, Hangzhou 310003, Zhejiang, Peoples R China.	wenyuezhong@zju.edu.cn	wen, Yuezhong/A-7651-2011	Liu, Huijun/0000-0003-0295-5284	National Natural Science Foundations of ChinaNational Natural Science Foundation of China [20977078, 20677049]	This study has been supported by the National Natural Science Foundations of China (No. 20977078, 20677049).		19	4	4	2	15	TAYLOR & FRANCIS INC	PHILADELPHIA	325 CHESTNUT ST, SUITE 800, PHILADELPHIA, PA 19106 USA	0360-1234			J ENVIRON SCI HEAL B	J. Environ. Sci. Health Part B-Pestic. Contam. Agric. Wastes		2010	45	3					249	253	PII 919884364	10.1080/03601231003613690			5	Environmental Sciences; Public, Environmental & Occupational Health	Environmental Sciences & Ecology; Public, Environmental & Occupational Health	595BS	WOS:000277586300010	20390958				2020-06-29	
J	Gu, F				Gu, Feng			Strong Convergence of an Implicit Iteration Process for a Finite Family of Uniformly L-Lipschitzian Mappings in Banach Spaces	JOURNAL OF INEQUALITIES AND APPLICATIONS			English	Article							ASYMPTOTICALLY NONEXPANSIVE-MAPPINGS; FIXED-POINTS; THEOREM	The purpose of this paper is to prove a strong convergence theorem for a finite family of uniformly L-Lipschitzian mappings in Banach spaces. The results presented in the paper improve and extend the corresponding results announced by Chang (2001), Cho et al. (2005), Ofoedu (2006), Schu (1991) and Zeng (2003 and 2005), and many others.	Hangzhou Normal Univ, Inst Appl Math, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China	Gu, F (reprint author), Hangzhou Normal Univ, Inst Appl Math, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China.	gufeng99@sohu.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10771141]; Natural Science Foundation of Zhejiang ProvinceNatural Science Foundation of Zhejiang Province [Y605191]	The present studies were supported by the National Natural Science Foundation of China (10771141) and the Natural Science Foundation of Zhejiang Province (Y605191).		13	0	0	0	3	HINDAWI PUBLISHING CORPORATION	NEW YORK	410 PARK AVENUE, 15TH FLOOR, #287 PMB, NEW YORK, NY 10022 USA	1025-5834			J INEQUAL APPL	J. Inequal. Appl.		2010									801961	10.1155/2010/801961			10	Mathematics, Applied; Mathematics	Mathematics	563FS	WOS:000275114200001		Other Gold			2020-06-29	
J	Hao, Y; Cho, SY; Qin, XL				Hao, Yan; Cho, Sun Young; Qin, Xiaolong			Convergence Theorems on Generalized Equilibrium Problems and Fixed Point Problems with Applications	JOURNAL OF INEQUALITIES AND APPLICATIONS			English	Article							RELATIVELY NONEXPANSIVE-MAPPINGS; STRICT PSEUDO-CONTRACTIONS; MONOTONE MAPPINGS; BANACH-SPACES; VARIATIONAL INEQUALITY; ITERATIVE METHOD; HILBERT-SPACES; NONLINEAR MAPPINGS; WEAK	The purpose of this work is to introduce an iterative method for finding a common element of a solution set of a generalized equilibrium problem, of a solution set solutions of a variational inequality problem and of a fixed point set of a strict pseudocontraction. Strong convergence theorems are established in the framework of Hilbert spaces.	[Hao, Yan] Zhejiang Ocean Univ, Sch Math Phys & Informat Sci, Zhoushan 316004, Peoples R China; [Cho, Sun Young] Gyeongsang Natl Univ, Dept Math, Jinju 660701, South Korea; [Qin, Xiaolong] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China	Hao, Y (reprint author), Zhejiang Ocean Univ, Sch Math Phys & Informat Sci, Zhoushan 316004, Peoples R China.	zjhaoyan@yahoo.cn	Cho, Sun Y/H-8599-2013	Cho, Sun Y/0000-0002-4774-1442	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10901140]	This project is supported by the National Natural Science Foundation of China (no. 10901140).		28	0	0	0	4	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1025-5834			J INEQUAL APPL	J. Inequal. Appl.		2010									189036	10.1155/2010/189036			14	Mathematics, Applied; Mathematics	Mathematics	578FS	WOS:000276279600001		Other Gold			2020-06-29	
J	Kim, JK; Cho, SY; Qin, XL				Kim, Jong Kyu; Cho, Sun Young; Qin, Xiaolong			Hybrid Projection Algorithms for Generalized Equilibrium Problems and Strictly Pseudocontractive Mappings	JOURNAL OF INEQUALITIES AND APPLICATIONS			English	Article							FIXED-POINT PROBLEMS; STRONG-CONVERGENCE THEOREMS; NONEXPANSIVE-MAPPINGS; HILBERT-SPACES; ITERATIVE METHOD; WEAK	The purpose of this paper is to consider the problem of finding a common element in the solution set of equilibrium problems and in the fixed point set of a strictly pseudocontractive mapping. Strong convergence of the purposed hybrid projection algorithm is obtained in Hilbert spaces.	[Kim, Jong Kyu] Kyungnam Univ, Dept Math Educ, Masan 631701, South Korea; [Cho, Sun Young] Gyeongsang Natl Univ, Dept Math, Chinju 660701, South Korea; [Qin, Xiaolong] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China	Kim, JK (reprint author), Kyungnam Univ, Dept Math Educ, Masan 631701, South Korea.	jongkyuk@kyungnam.ac.kr	Cho, Sun Y/H-8599-2013	Cho, Sun Y/0000-0002-4774-1442	Korean GovernmentKorean Government [2009-0076898]	This work was supported by a National Research Foundation of Korea Grant funded by the Korean Government (2009-0076898).		19	17	17	0	4	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	1029-242X			J INEQUAL APPL	J. Inequal. Appl.		2010									312602	10.1155/2010/312602			18	Mathematics, Applied; Mathematics	Mathematics	667EZ	WOS:000283176900001		DOAJ Gold			2020-06-29	
J	Qin, X; Chang, SS; Cho, YJ; Kang, SM				Qin, X.; Chang, S. S.; Cho, Y. J.; Kang, S. M.			Approximation of Solutions to a System of Variational Inclusions in Banach Spaces	JOURNAL OF INEQUALITIES AND APPLICATIONS			English	Article							STRONG-CONVERGENCE THEOREMS; FIXED-POINT PROBLEMS; NONEXPANSIVE-MAPPINGS; MONOTONE MAPPINGS; ACCRETIVE-OPERATORS; ITERATIVE METHOD; HILBERT-SPACES; INEQUALITIES; CONTRACTIONS; ALGORITHMS	The purpose of this paper is to introduce an iterative method for finding solutions of a general system of variational inclusions with inverse-strongly accretive mappings. Strong convergence theorems are established in uniformly convex and 2-uniformly smooth Banach spaces.	[Cho, Y. J.] Gyeongsang Natl Univ, Dept Math Educ, Jinju 660701, South Korea; [Cho, Y. J.; Kang, S. M.] Gyeongsang Natl Univ, RINS, Jinju 660701, South Korea; [Qin, X.] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China; [Chang, S. S.] Yibin Univ, Dept Math, Yibin 644007, Peoples R China; [Kang, S. M.] Gyeongsang Natl Univ, Dept Math, Jinju 660701, South Korea	Cho, YJ (reprint author), Gyeongsang Natl Univ, Dept Math Educ, Jinju 660701, South Korea.	yjcho@gnu.ac.kr	Chang, Shih-sen/K-6786-2015		Korean GovernmentKorean Government [KRF-2008-313-C00050]	The authors are grateful to two anonymous referees for useful suggestions that improved the contents of the paper. This work was supported by the Korea Research Foundation Grant funded by the Korean Government (KRF-2008-313-C00050).		26	19	19	0	1	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1025-5834			J INEQUAL APPL	J. Inequal. Appl.		2010									916806	10.1155/2010/916806			16	Mathematics, Applied; Mathematics	Mathematics	578NX	WOS:000276301600001		Other Gold			2020-06-29	
J	Qin, XL; Kang, JI; Cho, YJ				Qin, Xiaolong; Kang, Jung Im; Cho, Yeol Je			ON QUASI-VARIATIONAL INCLUSIONS AND ASYMPTOTICALLY STRICT PSEUDO-CONTRACTIONS	JOURNAL OF NONLINEAR AND CONVEX ANALYSIS			English	Article						Asymptotically strictly pseudo-contractive mapping; inverse strongly-monotone mapping; maximal monotone operator; fixed point	WEAK-CONVERGENCE THEOREMS; NONEXPANSIVE-MAPPINGS; FIXED-POINTS; ACCRETIVE OPERATOR; SEQUENCE	In this paper, quasi-variational inclusions and fixed point problems are considered. A general iterative process is introduced for finding a common element in the zero set of the sum of maximal monotone operators and inverse strongly-monotone mappings and the fixed point set of asymptotically strict pseudo-contractions. Further, weak convergence theorems for common elements in two sets mentioned above are established in real Hilbert spaces.	[Cho, Yeol Je] Gyeongsang Natl Univ, Dept Math Educ, Jinju 660701, South Korea; [Cho, Yeol Je] Gyeongsang Natl Univ, RINS, Jinju 660701, South Korea; [Qin, Xiaolong] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China; [Kang, Jung Im] Natl Inst Math Sci, Taejon 305340, South Korea	Cho, YJ (reprint author), Gyeongsang Natl Univ, Dept Math Educ, Jinju 660701, South Korea.	qxlxajh@163.com; jikang@nims.re.kr; yjcho@gnu.ac.kr			Korean GovernmentKorean Government [KRF-2008-313-C00050]	This work was supported by the Korea Research Foundation Grant funded by the Korean Government (KRF-2008-313-C00050).		28	11	12	0	3	YOKOHAMA PUBL	YOKOHAMA	101, 6-27 SATSUKIGAOKA AOBA-KU, YOKOHAMA, 227-0053, JAPAN	1345-4773	1880-5221		J NONLINEAR CONVEX A	J. Nonlinear Convex Anal.		2010	11	3			SI		441	453					13	Mathematics, Applied; Mathematics	Mathematics	776YA	WOS:000291575900007					2020-06-29	
J	Chen, HY				Chen, Huanyin			ON QUASI-STABLE EXCHANGE IDEALS	JOURNAL OF THE KOREAN MATHEMATICAL SOCIETY			English	Article						quasi-stable ideal; exchange ideal; diagonal reduction	REGULAR-RINGS; MATRICES	We introduce, in this article, the quasi-stable exchange ideal for associative rings. If I is a quasi-stable exchange ideal of a ring R, then so is M(n) (I) as an ideal of M(n) (R). As an application, we prove that every square regular matrix over quasi-stable exchange ideal admits a diagonal reduction by quasi invertible matrices. Examples of such ideals are given as well.	Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China	Chen, HY (reprint author), Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China.	huanyinchen@yahoo.cn						13	1	1	0	0	KOREAN MATHEMATICAL SOC	SEOUL	KOREA SCIENCE TECHNOLOGY CTR 202, 635-4 YEOKSAM-DONG, KANGNAM-KU, SEOUL 135-703, SOUTH KOREA	0304-9914			J KOREAN MATH SOC	J. Korean. Math. Soc.	JAN	2010	47	1					1	15		10.4134/JKMS.2010.47.1.001			15	Mathematics, Applied; Mathematics	Mathematics	541SS	WOS:000273441500001		Bronze			2020-06-29	
J	Lin, LH; Ma, XM; Li, H; Ji, X				Lin, Long-Hui; Ma, Xiao-Mei; Li, Hong; Ji, Xiang			Phenotypic variation in hatchling Chinese ratsnakes (Zaocys dhumnades) from eggs incubated at constant temperatures	JOURNAL OF THERMAL BIOLOGY			English	Article						Colubridae; Zaocys dhumnades; Egg incubation; Temperature; Hatching success; Hatchling phenotype	COLUBRID SNAKE; HYDRIC ENVIRONMENTS; POSTHATCHING YOLK; HATCHING SUCCESS; EMBRYONIC USE; TRAITS; ENERGY; COBRA; SIZE	We incubated eggs of the Chinese ratsnake Zaocys dhumnades at four constant temperatures (24, 27, 30 and 30 degrees C) to examine the effects of incubation temperature on hatching success and hatchling phenotypes. Incubation length increased nonlinearly as temperature decreased, with the mean incubation length being 76.7 d at 24 degrees C, 57.4 d at 27 degrees C. 47.3 d at 30 degrees C, and 44.1 d at 33 degrees C. Hatching successes were lower at the two extreme temperatures (69% at 24 degrees C, and 44% at 33 degrees C) than at the other two moderate temperatures (96% at 27 degrees C, and 93% at 30 degrees C). Incubation temperature affected nearly all hatchling traits examined in this study. Incubation of Z. dhumnades eggs at 33 degrees C resulted in production of smaller hatchlings that characteristically had less-developed carcasses but contained more unutilized yolks. Hatchlings from eggs incubated at 27 and 30 degrees C did not differ in any examined traits. Taking the rate of embryonic development, hatching success and hatchling phenotypes into account, we conclude that the temperature range optimal for incubation of Z. dhumnades eggs is narrower than the range of 24-33 degrees C but should be wider than the range of 27-30 degrees C. (C) 2009 Elsevier Ltd. All rights reserved.	[Lin, Long-Hui; Ma, Xiao-Mei; Ji, Xiang] Hangzhou Normal Univ, Hangzhou Key Lab Anim Sci & Technol, Sch Life Sci, Hangzhou 310036, Zhejiang, Peoples R China; [Li, Hong; Ji, Xiang] Nanjing Normal Univ, Jiangsu Key Lab Biodivers & Biotechnol, Coll Life Sci, Nanjing 210046, Jiangsu, Peoples R China	Ji, X (reprint author), Hangzhou Normal Univ, Hangzhou Key Lab Anim Sci & Technol, Sch Life Sci, Hangzhou 310036, Zhejiang, Peoples R China.	xji@mail.hz.zj.cn			Natural Science Foundation of ChinaNational Natural Science Foundation of China [30370229]; local government of Zhejiang Province for the Key Discipline of Zoology	We thank Yan Sun and Ling Zhang for their help during the research. The experiment complied with the current laws on animal welfare and research in China. This project was Supported by the grants from Natural Science Foundation of China (30370229) and the local government of Zhejiang Province for the Key Discipline of Zoology to XJ.		35	12	15	0	14	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0306-4565			J THERM BIOL	J. Therm. Biol.	JAN	2010	35	1					28	33		10.1016/j.jtherbio.2009.10.004			6	Biology; Zoology	Life Sciences & Biomedicine - Other Topics; Zoology	559YE	WOS:000274867400005					2020-06-29	
J	Du, WG; Elphick, M; Shine, R				Du, Wei-Guo; Elphick, Melanie; Shine, Richard			Thermal regimes during incubation do not affect mean selected temperatures of hatchling lizards (Bassiana duperreyi, Scincidae)	JOURNAL OF THERMAL BIOLOGY			English	Article						Inter-population variation; Phenotypic plasticity; Preferred body temperature; Reptile; Thermal acclimation	PREFERRED BODY-TEMPERATURE; LOCOMOTOR PERFORMANCE; TAKYDROMUS-SEPTENTRIONALIS; THERMOREGULATORY BEHAVIOR; ANOLIS-CAROLINENSIS; CHELYDRA-SERPENTINA; FOOD ASSIMILATION; PHENOTYPIC TRAITS; SNAPPING TURTLES; GRASS LIZARDS	Incubation temperatures profoundly affect many phenotypic traits of squamate reptiles, and mean selected body temperatures of such animals also are plastic in response to environmental factors. Plausibly, then, incubation temperatures might affect hatchling thermoregulation, either via adaptation (i.e., populations that historically experience different nest conditions, also will diverge in hatchling thermoregulatory behaviour) or phenotypic plasticity (incubation temperatures directly modify hatchling behaviours). We tested this hypothesis with a montane scincid lizard (Bassiana duperreyi), using thermal-imaging methods to quantify temperatures (of both head and body) selected by hatchling lizards. The Young lizards kept their heads cooler than their bodies, but mean selected temperatures did not differ among hatchlings from three populations with differing thermal regimes in natural nests, nor were they affected by thermal conditions during incubation. The conservatism of mean selected temperatures stands in strong contrast to the lability of many other phenotypic traits in response to incubation temperatures in this species. Crown Copyright (C) 2009 Published by Elsevier Ltd. All rights reserved.	[Du, Wei-Guo; Elphick, Melanie; Shine, Richard] Univ Sydney, Sch Biol Sci A08, Sydney, NSW 2006, Australia; [Du, Wei-Guo] Hangzhou Normal Univ, Hangzhou Key Lab Anim Sci & Technol, Coll Biol & Environm Sci, Hangzhou 310036, Zhejiang, Peoples R China	Du, WG (reprint author), Univ Sydney, Sch Biol Sci A08, Sydney, NSW 2006, Australia.	dwghz@126.com			University of SydneyUniversity of Sydney; Australian Research CouncilAustralian Research Council	We thank Hua Ye for assistance in the laboratory and Rory Telemeco for data and calculations on the temperatures of field nests. Ethics approval was provided by the University of Sydney Animal Ethics Committee. This work was supported by grants from the University of Sydney to W-G. Du and the Australian Research Council to R. Shine.		48	7	9	1	18	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0306-4565			J THERM BIOL	J. Therm. Biol.	JAN	2010	35	1					47	51		10.1016/j.jtherbio.2009.10.007			5	Biology; Zoology	Life Sciences & Biomedicine - Other Topics; Zoology	559YE	WOS:000274867400008					2020-06-29	
J	Liu, T; Lau, KT; Chen, SG; Cheng, S; He, T; Yin, YS				Liu, Tao; Lau, Kin-Tak; Chen, Shougang; Cheng, Sha; He, Tian; Yin, Yansheng			The Electrochemistry Corrosion Behavior of Fe3Al-Type Intermetallic with Super-Hydrophobic Surfaces	MATERIALS AND MANUFACTURING PROCESSES			English	Article						Corrosion resistance; Iron aluminide; Seawater; Super-hydrophobic	WATER-REPELLENT; FABRICATION; POLYETHYLENEIMINE; COATINGS; FILMS; GOLD	A novel super-hydrophobic film was prepared by myristic acid (CH3(CH2)12COOH) chemically adsorbed onto the polyethyleneimine (PEI) coated Fe3Al-type intermetallic wafer. The film character and structure were probed with contact angle measurement, scanning electron microscopy (SEM), and atomic force microscope (AFM). The results suggest that the structure of the film is similar to lotus, and the seawater contact angle is larger than 150 degrees. Moreover, the corrosion resistances of untreated and modified samples in seawater were investigated by electrochemical impedance spectroscopy (EIS). Experimental results show that the corrosion rate of Fe3Al-type intermetallic with super-hydrophobic surface decreases dramatically because of its special microstructure.	[Lau, Kin-Tak] Hong Kong Polytech Univ, Dept Mech Engn, Kowloon, Hong Kong, Peoples R China; [Liu, Tao; Chen, Shougang; Cheng, Sha; Yin, Yansheng] Shanghai Maritime Univ, Inst Mat Sci & Engn, Shanghai, Peoples R China; [He, Tian] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou, Zhejiang, Peoples R China	Lau, KT (reprint author), Hong Kong Polytech Univ, Dept Mech Engn, Kowloon, Hong Kong, Peoples R China.	mmktlau@polyu.edu.hk	Lau, Kin Tak/AAN-1785-2020	Lau, Kin Tak/0000-0001-5138-6079				18	2	2	1	8	TAYLOR & FRANCIS INC	PHILADELPHIA	530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA	1042-6914	1532-2475		MATER MANUF PROCESS	Mater. Manuf. Process.		2010	25	5					298	301	PII 922546513	10.1080/10426911003747717			4	Engineering, Manufacturing; Materials Science, Multidisciplinary	Engineering; Materials Science	602FO	WOS:000278124100004					2020-06-29	
J	Zhang, XC; Wang, CY; Lai, GQ; Zhang, L; Shen, YJ				Zhang, Xuechao; Wang, Chengyun; Lai, Guoqiao; Zhang, Lei; Shen, Yongjia			Conjugated ethynylene-fluorene polymers with electro-donating TTF as pendant groups: Synthesis, electrochemical and spectroscopic properties	NEW JOURNAL OF CHEMISTRY			English	Article							BUILDING-BLOCK; SIDE-CHAINS; TETRATHIAFULVALENE; CHEMISTRY; DERIVATIVES; POLY(ARYLENEETHYNYLENE); POLYTHIOPHENES; AGGREGATION; FLUORESCENT; UNITS	A series of conjugated ethynylene-fluorene polymers with electro-donating TTF as pendant groups (P2-P4) were synthesized by using Sonogashira coupling reaction, and two functionalization methods, i.e. prepolymerization and postpolymerization, were developed. The composition and purity of the corresponding products were analyzed by (1)H NMR. The results proved the functionalization of P2 (pre) and P2 (post) were 40% and 100%, respectively. The results also indicated that the postpolymerization method would be a better approach to prepare TTF-pendant conjugated ethynylene-fluorene polymers. The postpolymerization methodology could be extended to synthesize other conjugated fluorene-based polymers bearing TTF units (P3 and P4). The polymers mentioned above exhibited good solubility in normal organic solvents and higher conductivity (neutral conductivity similar to 2-4 x 10(-6) S cm(-1); doped conductivity similar to 1-3 x 10(-3) S cm(-1)). Moreover, the fluorescence intensity of P2 ( post) could be modulated by the oxidation of TTF units, which makes it an attractive candidate for the fluorescence switch.	[Zhang, Xuechao; Wang, Chengyun; Zhang, Lei; Shen, Yongjia] E China Univ Sci & Technol, Key Lab Adv Mat, Shanghai 200237, Peoples R China; [Zhang, Xuechao; Wang, Chengyun; Zhang, Lei; Shen, Yongjia] E China Univ Sci & Technol, Inst Fine Chem, Shanghai 200237, Peoples R China; [Lai, Guoqiao] Hangzhou Normal Univ, Key Lab Organosilicon Chem & Mat Technol, Minist Educ, Hangzhou 310012, Zhejiang, Peoples R China	Wang, CY (reprint author), E China Univ Sci & Technol, Key Lab Adv Mat, Shanghai 200237, Peoples R China.	cywang@ecust.edu.cn; yjshen@ecust.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [20676036, 20872035]; Specialized Research Fund for the Doctoral Program of Higher EducationSpecialized Research Fund for the Doctoral Program of Higher Education (SRFDP) [20070251018]	This work was supported by National Natural Science Foundation of China (No. 20676036, 20872035), Specialized Research Fund for the Doctoral Program of Higher Education (No. 20070251018).		35	6	6	0	14	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1144-0546			NEW J CHEM	New J. Chem.		2010	34	2					318	324		10.1039/b9nj00520j			7	Chemistry, Multidisciplinary	Chemistry	551KS	WOS:000274207800019					2020-06-29	
